Imagen|Tipos de Daño|Piezas del Vehículo|Sugerencia
486.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
487.jpg|['Abolladura', 'Abolladura']|['Puerta trasera izquierda', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
488.jpg|['Abolladura']|['Maletero']|['Reparar']
489.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
49.jpg|['Rotura']|['Ventana trasera izquierda']|['Reemplazar']
490.jpg|['Abolladura', 'Abolladura', 'Deformación', 'Rotura']|['Parachoques trasero', 'Guardabarros trasero izquierdo', 'Maletero', 'Luz trasera izquierdo']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
491.jpg|['Rotura']|['Luz trasera derecho']|['Reemplazar']
492.jpg|['Abolladura', 'Deformación']|['Puerta delantera derecha', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
493.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
494.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
495.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
496.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
497.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
498.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
499.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
5.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
50.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
500.jpg|['Rotura']|['Luz trasera izquierdo']|['Reparar']
501.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Rayón', 'Rotura']|['Guardabarros delantero derecho ', 'Faros derecho', 'Capó ', 'Parachoques delantero', 'Luz indicadora delantera derecha']|['Reparar', 'Reemplazar', 'Reparar', 'Reparar', 'Reemplazar']
502.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
503.jpg|['Rotura']|['Faros izquierdo']|['Reemplazar']
504.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
505.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
506.jpg|['Desprendimiento', 'Rotura']|['Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reemplazar']
507.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
508.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Capó ', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
509.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
51.jpg|['Rotura']|['Rueda ']|['Reparar']
510.jpg|['Abolladura', 'Rotura']|['Capó ', 'Rejilla, parrilla']|['Reparar', 'Reemplazar']
511.jpg|['Rotura', 'Rotura']|['Ventanilla trasera derecha      ', 'Rueda ']|['Reemplazar', 'Reemplazar']
512.jpg|['Rotura']|['Rueda ']|['Reparar']
513.jpg|['Abolladura']|['Capó ']|['Reparar']
514.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
515.jpg|['Abolladura', 'Abolladura', 'Fractura', 'Rotura']|['Guardabarros delantero derecho ', 'Capó ', 'Parachoques delantero', 'Faros derecho']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
516.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
517.jpg|['Rayón', 'Rayón', 'Rayón']|['Puerta trasera izquierda', 'Puerta delantera izquierda', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
518.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
519.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
52.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
520.jpg|['Fractura', 'Rotura']|['Guardabarros trasero izquierdo', 'Luz trasera izquierdo']|['Reparar', 'Reemplazar']
521.jpg|['Rotura']|['Rueda ']|['Reparar']
522.jpg|['Desprendimiento', 'Rayón', 'Rotura']|['Parachoques delantero', 'Parachoques delantero', 'Rueda ']|['Reparar', 'Reparar', 'Reparar']
523.jpg|['Abolladura', 'Rayón']|['Marco de las puertas', 'Puerta delantera izquierda']|['Reparar', 'Reparar']
524.jpg|['Rotura']|['Rueda ']|['Reparar']
525.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
526.jpg|['Rayón', 'Rotura', 'Rotura']|['Marco de las puertas', 'Puerta trasera derecha', 'Puerta delantera derecha']|['Reparar', 'Reemplazar', 'Reparar']
527.jpg|['Abolladura', 'Abolladura']|['Parachoques trasero', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
528.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
529.jpg|['Abolladura', 'Abolladura', 'Deformación']|['Puerta delantera izquierda', 'Guardabarros trasero izquierdo', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
53.jpg|['Rayón', 'Rotura']|['Parachoques delantero', 'Faros derecho']|['Reparar', 'Reemplazar']
530.jpg|['Abolladura', 'Abolladura']|['Puerta trasera izquierda', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
531.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
532.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
533.jpg|['Abolladura', 'Abolladura', 'Rotura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Capó ', 'Faros izquierdo', 'Parachoques delantero']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
534.jpg|['Rayón', 'Rayón']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
535.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
536.jpg|['Rotura', 'Rotura', 'Rotura']|['Guardabarros delantero derecho ', 'Faros derecho', 'Parachoques delantero']|['Reemplazar', 'Reemplazar', 'Reparar']
537.jpg|['Rotura', 'Rotura']|['Faros derecho', 'Parachoques delantero']|['Reemplazar', 'Reparar']
538.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero derecho ', 'Luz indicadora delantera derecha']|['Reparar', 'Reparar', 'Reemplazar']
539.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
54.jpg|['Rayón']|['Guardabarros delantero izquierdo ']|['Reparar']
540.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
541.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
542.jpg|['Rotura', 'Rotura']|['Luz indicadora delantera izquierda', 'Parachoques delantero']|['Reemplazar', 'Reparar']
543.jpg|['Rayón']|['Guardabarros delantero izquierdo ']|['Reparar']
544.jpg|['Abolladura']|['Maletero']|['Reparar']
545.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
546.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Rotura']|['Puerta delantera derecha', 'Puerta trasera derecha', 'Guardabarros trasero derecho', 'Rueda ']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
547.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
548.jpg|['Rotura']|['Rueda ']|['Reparar']
549.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
55.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
550.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
551.jpg|['Desprendimiento']|['Parachoques delantero']|['Reparar']
552.jpg|['Deformación', 'Rotura']|['Capó ', 'Parabrisas delantero']|['Reparar', 'Reemplazar']
553.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
554.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
555.jpg|['Abolladura', 'Deformación', 'Rotura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Rueda ']|['Reparar', 'Reparar', 'Reemplazar']
556.jpg|['Rayón', 'Rayón']|['Guardabarros trasero izquierdo', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
557.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
558.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Puerta delantera izquierda', 'Rueda ']|['Reparar', 'Reparar', 'Reparar', 'Reparar']
559.jpg|['Abolladura', 'Rayón']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
56.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
560.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
561.jpg|['Deformación', 'Rotura']|['Capó ', 'Parabrisas delantero']|['Reemplazar', 'Reemplazar']
562.jpg|['Rayón', 'Rayón', 'Rotura']|['Marco de las puertas', 'Puerta trasera derecha', 'Rueda ']|['Reparar', 'Reparar', 'Reparar']
563.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
564.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
565.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
566.jpg|['Rotura']|['Ventanilla trasera izquierda      ']|['Reemplazar']
567.jpg|['Rotura']|['Rueda ']|['Reparar']
568.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
569.jpg|['Rayón', 'Rayón']|['Parachoques trasero', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
57.jpg|['Abolladura', 'Abolladura']|['Puerta delantera derecha', 'Puerta trasera derecha']|['Reparar', 'Reparar']
570.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
571.jpg|['Abolladura', 'Rotura']|['Marco de las puertas', 'Parabrisas delantero']|['Reparar', 'Reemplazar']
572.jpg|['Abolladura', 'Abolladura', 'Rotura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Capó ', 'Parachoques delantero', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
573.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
574.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
575.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
576.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
577.jpg|['Rayón', 'Rotura']|['Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reemplazar']
578.jpg|['Deformación']|['Maletero']|['Reparar']
579.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
58.jpg|['Rayón']|['Guardabarros delantero derecho ']|['Reparar']
580.jpg|['Rayón', 'Rayón']|['Guardabarros trasero derecho', 'Puerta trasera derecha']|['Reparar', 'Reparar']
581.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
582.jpg|['Abolladura', 'Deformación']|['Marco de las puertas', 'Puerta delantera izquierda']|['Reparar', 'Reemplazar']
583.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Capó ', 'Guardabarros delantero izquierdo ', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
584.jpg|['Desprendimiento', 'Rayón', 'Rotura']|['Guardabarros delantero izquierdo ', 'Capó ', 'Parabrisas delantero']|['Reemplazar', 'Reparar', 'Reemplazar']
585.jpg|['Desprendimiento']|['Parachoques delantero']|['Reparar']
586.jpg|['Abolladura', 'Rotura']|['Parachoques delantero', 'Faros derecho']|['Reparar', 'Reemplazar']
587.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
588.jpg|['Abolladura']|['Maletero']|['Reparar']
589.jpg|['Rotura', 'Rotura', 'Rotura']|['Parachoques delantero', 'Rueda ', 'Antiniebla delantero izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
59.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
590.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
591.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
592.jpg|['Abolladura', 'Abolladura']|['Guardabarros trasero derecho', 'Puerta delantera derecha']|['Reparar', 'Reparar']
593.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
594.jpg|['Deformación', 'Desprendimiento']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
595.jpg|['Rotura']|['Ventana trasera izquierda']|['Reemplazar']
596.jpg|['Abolladura', 'Rotura']|['Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reemplazar']
597.jpg|['Desprendimiento', 'Rayón']|['Moldura puerta delantera izquierda', 'Puerta delantera izquierda']|['Reemplazar', 'Reparar']
598.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Techo ', 'Marco de las puertas', 'Parabrisas delantero']|['Reparar', 'Reparar', 'Reemplazar']
599.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
6.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
60.jpg|['Deformación', 'Deformación', 'Rotura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Capó ', 'Espejo lateral izquierdo', 'Parachoques delantero']|['Reparar', 'Reparar', 'Reemplazar', 'Reparar']
600.jpg|['Rayón']|['Guardabarros trasero derecho']|['Reparar']
601.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
602.jpg|['Deformación', 'Deformación', 'Deformación', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero derecho ', 'Capó ', 'Faros derecho']|['Reemplazar', 'Reparar', 'Reparar', 'Reemplazar']
603.jpg|['Rotura']|['Rueda ']|['Reparar']
604.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
605.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
606.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
607.jpg|['Rayón']|['Espejo lateral izquierdo']|['Reparar']
608.jpg|['Rotura']|['Rueda ']|['Reparar']
609.jpg|['Rotura']|['Luz trasera derecho']|['Reemplazar']
61.jpg|['Abolladura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
610.jpg|['Deformación']|['Parachoques delantero']|['Reemplazar']
611.jpg|['Abolladura']|['Capó ']|['Reparar']
612.jpg|['Rayón']|['Guardabarros delantero derecho ']|['Reparar']
613.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
614.jpg|['Rayón']|['Guardabarros trasero izquierdo']|['Reparar']
615.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
616.jpg|['Rotura', 'Rotura']|['Faros izquierdo', 'Parachoques delantero']|['Reemplazar', 'Reemplazar']
617.jpg|['Rotura', 'Rotura']|['Faros izquierdo', 'Parachoques delantero']|['Reemplazar', 'Reparar']
618.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
619.jpg|['Abolladura', 'Abolladura']|['Parachoques trasero', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
62.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
620.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero derecho ', 'Rueda ']|['Reparar', 'Reparar', 'Reparar']
621.jpg|['Rayón']|['Guardabarros trasero izquierdo']|['Reparar']
622.jpg|['Abolladura', 'Rotura']|['Parachoques trasero', 'Luz trasera derecho']|['Reparar', 'Reemplazar']
623.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
624.jpg|['Abolladura', 'Abolladura']|['Guardabarros trasero izquierdo', 'Parachoques trasero']|['Reparar', 'Reparar']
625.jpg|['Abolladura', 'Abolladura', 'Desprendimiento', 'Rotura']|['Parachoques delantero', 'Capó ', 'Guardabarros delantero derecho ', 'Faros derecho']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
626.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
627.jpg|['Desprendimiento', 'Rotura']|['Espejo lateral derecho', 'Parabrisas delantero']|['Reemplazar', 'Reemplazar']
628.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
629.jpg|['Deformación', 'Rayón', 'Rotura']|['Guardabarros delantero derecho ', 'Parachoques delantero', 'Faros derecho']|['Reparar', 'Reparar', 'Reemplazar']
63.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
630.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
631.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
632.jpg|['Abolladura', 'Rotura', 'Rotura']|['Maletero', 'Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
633.jpg|['Desprendimiento', 'Rotura']|['Parachoques delantero', 'Rueda ']|['Reemplazar', 'Reemplazar']
634.jpg|['Rotura']|['Rueda ']|['Reparar']
635.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
636.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
637.jpg|['Rayón']|['Guardabarros trasero izquierdo']|['Reparar']
638.jpg|['Abolladura', 'Desprendimiento', 'Desprendimiento', 'Rotura', 'Rotura']|['Maletero', 'Parachoques trasero', 'Guardabarros trasero derecho', 'Luz trasera derecho', 'Rueda ']|['Reparar', 'Reemplazar', 'Reemplazar', 'Reemplazar', 'Reparar']
639.jpg|['Rotura']|['Parachoques delantero']|['Reparar']
64.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
640.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
641.jpg|['Rotura']|['Ventanilla trasera derecha      ']|['Reemplazar']
642.jpg|['Rayón', 'Rayón']|['Puerta delantera derecha', 'Puerta trasera derecha']|['Reparar', 'Reparar']
643.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
644.jpg|['Rotura']|['Faros izquierdo']|['Reemplazar']
645.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
646.jpg|['Abolladura', 'Abolladura']|['Guardabarros delantero derecho ', 'Parachoques delantero']|['Reparar', 'Reparar']
647.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Guardabarros delantero izquierdo ', 'Puerta delantera izquierda', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
648.jpg|['Abolladura', 'Abolladura']|['Puerta trasera derecha', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
649.jpg|['Rotura']|['Rueda ']|['Reparar']
65.jpg|['Abolladura', 'Abolladura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
650.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Rotura', 'Rotura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Puerta delantera izquierda', 'Parabrisas delantero', 'Faros izquierdo', 'Antiniebla delantero izquierdo']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
651.jpg|['Abolladura', 'Rayón', 'Rotura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
652.jpg|['Rotura']|['Rueda ']|['Reparar']
653.jpg|['Abolladura']|['Puerta trasera derecha']|['Reparar']
654.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
655.jpg|['Rayón', 'Rayón', 'Rayón']|['Puerta trasera izquierda', 'Manija izquierda', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar', 'Reparar']
656.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Guardabarros trasero izquierdo', 'Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
657.jpg|['Rayón']|['Parabrisas delantero']|['Reparar']
658.jpg|['Abolladura', 'Desprendimiento']|['Capó ', 'Espejo lateral derecho']|['Reparar', 'Reemplazar']
659.jpg|['Abolladura', 'Desprendimiento']|['Guardabarros trasero derecho', 'Parachoques trasero']|['Reparar', 'Reparar']
66.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
660.jpg|['Rayón']|['Puerta delantera derecha']|['Reparar']
661.jpg|['Desprendimiento', 'Rotura']|['Guardabarros delantero derecho ', 'Rueda ']|['Reemplazar', 'Reemplazar']
662.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
663.jpg|['Deformación', 'Rayón', 'Rotura']|['Capó ', 'Rejilla, parrilla', 'Faros derecho']|['Reparar', 'Reparar', 'Reemplazar']
664.jpg|['Rayón', 'Rayón']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
665.jpg|['Desprendimiento', 'Rotura']|['Espejo lateral izquierdo', 'Parabrisas delantero']|['Reemplazar', 'Reemplazar']
666.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
667.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
668.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
669.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
67.jpg|['Rotura', 'Rotura']|['Parachoques delantero', 'Antiniebla delantero derecho']|['Reparar', 'Reemplazar']
670.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
671.jpg|['Abolladura', 'Rayón']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
672.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
673.jpg|['Abolladura', 'Deformación', 'Rotura', 'Rotura']|['Parachoques delantero', 'Capó ', 'Faros derecho', 'Rejilla, parrilla']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
674.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
675.jpg|['Abolladura', 'Abolladura']|['Guardabarros delantero derecho ', 'Parachoques delantero']|['Reparar', 'Reparar']
676.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
677.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Abolladura', 'Desprendimiento', 'Desprendimiento']|['Guardabarros trasero izquierdo', 'Puerta trasera izquierda', 'Puerta delantera izquierda', 'Marco de las puertas', 'Moldura puerta trasera izquierda', 'Moldura puerta delantera izquierda']|['Reparar', 'Reparar', 'Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
678.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
679.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
68.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
680.jpg|['Abolladura', 'Rotura', 'Rotura', 'Rotura', 'Rotura']|['Capó ', 'Guardabarros delantero izquierdo ', 'Faros izquierdo', 'Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reemplazar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
681.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
682.jpg|['Abolladura']|['Guardabarros trasero derecho']|['Reparar']
683.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
684.jpg|['Rotura', 'Rotura', 'Rotura']|['Parachoques delantero', 'Faros izquierdo', 'Guardabarros delantero izquierdo ']|['Reemplazar', 'Reemplazar', 'Reemplazar']
685.jpg|['Rayón']|['Guardabarros trasero derecho']|['Reparar']
686.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
687.jpg|['Fractura', 'Rayón']|['Marco de las puertas', 'Puerta trasera derecha']|['Reparar', 'Reparar']
688.jpg|['Deformación', 'Deformación', 'Deformación', 'Rotura', 'Rotura']|['Parachoques trasero', 'Guardabarros trasero derecho', 'Maletero', 'Luz trasera derecho', 'Parabrisas trasero']|['Reemplazar', 'Reemplazar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
689.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
69.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
690.jpg|['Abolladura', 'Abolladura']|['Guardabarros trasero izquierdo', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
691.jpg|['Rotura']|['Rueda ']|['Reparar']
692.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
693.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
694.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
695.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
696.jpg|['Rayón']|['Guardabarros trasero derecho']|['Reparar']
697.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
698.jpg|['Abolladura', 'Rotura']|['Guardabarros trasero derecho', 'Luz trasera derecho']|['Reparar', 'Reparar']
699.jpg|['Rayón']|['Guardabarros trasero izquierdo']|['Reparar']
7.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
70.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
700.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
701.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
702.jpg|['Rayón']|['Puerta trasera izquierda']|['Reparar']
703.jpg|['Rayón', 'Rayón']|['Parachoques trasero', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
704.jpg|['Abolladura', 'Deformación', 'Rotura']|['Parachoques trasero', 'Guardabarros trasero izquierdo', 'Luz trasera izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
705.jpg|['Rayón', 'Rayón', 'Rayón']|['Puerta delantera izquierda', 'Manija izquierda', 'Puerta trasera izquierda']|['Reparar', 'Reparar', 'Reparar']
706.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
707.jpg|['Rotura', 'Rotura']|['Guardabarros delantero derecho ', 'Parachoques delantero']|['Reemplazar', 'Reemplazar']
708.jpg|['Rayón', 'Rayón']|['Puerta delantera izquierda', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
709.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
71.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
710.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
711.jpg|['Rayón', 'Rayón']|['Puerta trasera derecha', 'Puerta delantera derecha']|['Reparar', 'Reparar']
712.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
713.jpg|['Fractura', 'Fractura']|['Parachoques delantero', 'Faros izquierdo']|['Reparar', 'Reemplazar']
714.jpg|['Fractura', 'Rayón']|['Luz trasera izquierdo', 'Parachoques trasero']|['Reemplazar', 'Reparar']
715.jpg|['Abolladura', 'Abolladura', 'Fractura', 'Fractura', 'Rotura']|['Guardabarros delantero derecho ', 'Capó ', 'Faros derecho', 'Luz indicadora delantera derecha', 'Rejilla, parrilla']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
716.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
717.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
718.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Parachoques trasero', 'Guardabarros trasero derecho', 'Luz trasera izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
719.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
72.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
720.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
721.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
722.jpg|['Abolladura', 'Rotura']|['Parachoques delantero', 'Faros izquierdo']|['Reparar', 'Reemplazar']
723.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
724.jpg|['Rayón', 'Rotura']|['Parachoques delantero', 'Antiniebla delantero izquierdo']|['Reparar', 'Reemplazar']
725.jpg|['Abolladura', 'Rotura']|['Guardabarros delantero derecho ', 'Luz indicadora delantera derecha']|['Reparar', 'Reemplazar']
726.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
727.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
728.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
729.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
73.jpg|['Abolladura', 'Rotura']|['Capó ', 'Parabrisas delantero']|['Reparar', 'Reemplazar']
730.jpg|['Rotura']|['Rueda ']|['Reemplazar']
731.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
732.jpg|['Rotura']|['Rueda ']|['Reparar']
733.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
